t	de	da	dr	rpm
2.1999999999999971e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2057629996615383e+03
2.2099999999999969e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2057114246871756e+03
2.2199999999999966e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2056599076372659e+03
2.2299999999999964e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2056084486181608e+03
2.2399999999999962e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2055570477360052e+03
2.2499999999999960e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2055057050967416e+03
2.2599999999999958e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2054544208061066e+03
2.2699999999999956e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2054031949696323e+03
2.2799999999999954e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2053520276926465e+03
2.2899999999999952e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2053009190802709e+03
2.2999999999999949e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2052498692374224e+03
2.3099999999999947e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2051988782688122e+03
2.3199999999999945e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2051479462789484e+03
2.3299999999999943e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2050970733721292e+03
2.3399999999999941e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2050462596524508e+03
2.3499999999999939e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2049955052238020e+03
2.3599999999999937e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2049448101898656e+03
2.3699999999999934e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2048941746541182e+03
2.3799999999999932e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2048435987198304e+03
2.3899999999999930e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2047930824900668e+03
2.3999999999999928e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2047426260676843e+03
2.4099999999999926e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2046922295553359e+03
2.4199999999999924e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2046418930554637e+03
2.4299999999999922e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2045916166703078e+03
2.4399999999999920e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2045414005018965e+03
2.4499999999999917e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2044912446520548e+03
2.4599999999999915e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2044411492223981e+03
2.4699999999999913e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2043911143143368e+03
2.4799999999999911e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2043411400290715e+03
2.4899999999999909e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2042912264675970e+03
2.4999999999999907e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2042413737306983e+03
2.5099999999999905e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2041915819189562e+03
2.5199999999999902e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2041418511327397e+03
2.5299999999999900e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2040921814722115e+03
2.5399999999999898e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2040425730373263e+03
2.5499999999999896e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2039930259278303e+03
2.5599999999999894e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2039435402432614e+03
2.5699999999999892e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2038941160829481e+03
2.5799999999999890e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2038447535460109e+03
2.5899999999999888e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2037954527313618e+03
2.5999999999999885e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2037462137377024e+03
2.6099999999999883e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2036970366635273e+03
2.6199999999999881e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2036479216071198e+03
2.6299999999999879e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2035988686665546e+03
2.6399999999999877e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2035498779396980e+03
2.6499999999999875e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2035009495242052e+03
2.6599999999999873e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2034520835175222e+03
2.6699999999999871e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2034032800168843e+03
2.6799999999999868e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2033545391193179e+03
2.6899999999999866e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2033058609216382e+03
2.6999999999999864e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2032572455204518e+03
2.7099999999999862e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2032086930121523e+03
2.7199999999999860e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2031602034929247e+03
2.7299999999999858e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2031117770587425e+03
2.7399999999999856e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2030634138053683e+03
2.7499999999999853e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2030151138283536e+03
2.7599999999999851e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2029668772230389e+03
2.7699999999999849e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2029187040845536e+03
2.7799999999999847e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2028705945078154e+03
2.7899999999999845e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2028225485875305e+03
2.7999999999999843e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2027745664181934e+03
2.8099999999999841e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2027266480940875e+03
2.8199999999999839e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2026787937092822e+03
2.8299999999999836e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2026310033576374e+03
2.8399999999999834e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2025832771327987e+03
2.8499999999999832e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2025356151282008e+03
2.8599999999999830e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2024880174370651e+03
2.8699999999999828e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2024404841524001e+03
2.8799999999999826e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2023930153670030e+03
2.8899999999999824e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2023456111734572e+03
2.8999999999999821e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2022982716641322e+03
2.9099999999999819e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2022509969311855e+03
2.9199999999999817e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2022037870665622e+03
2.9299999999999815e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2021566421619918e+03
2.9399999999999813e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2021095623089923e+03
2.9499999999999811e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2020625475988668e+03
2.9599999999999809e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2020155981227058e+03
2.9699999999999807e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2019687139713847e+03
2.9799999999999804e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2019218952355659e+03
2.9899999999999802e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2018751420056974e+03
2.9999999999999800e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2018284543720133e+03
3.0099999999999798e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2017818324245327e+03
3.0199999999999796e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2017352762530604e+03
3.0299999999999794e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2016887859471876e+03
3.0399999999999792e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2016423615962894e+03
3.0499999999999790e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2015960032895277e+03
3.0599999999999787e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2015497111158479e+03
3.0699999999999785e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2015034851639816e+03
3.0799999999999783e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2014573255224445e+03
3.0899999999999781e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2014112322795381e+03
3.0999999999999779e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2013652055233474e+03
3.1099999999999777e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2013192453417423e+03
3.1199999999999775e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2012733518223781e+03
3.1299999999999772e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2012275250526936e+03
3.1399999999999770e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2011817651199108e+03
3.1499999999999768e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2011360721110386e+03
3.1599999999999766e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2010904461128671e+03
3.1699999999999764e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2010448872119719e+03
3.1799999999999762e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2009993954947117e+03
3.1899999999999760e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2009539710472300e+03
3.1999999999999758e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2009086139554520e+03
3.2099999999999755e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2008633243050881e+03
3.2199999999999753e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2008181021816313e+03
3.2299999999999751e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2007729476703589e+03
3.2399999999999749e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2007278608563306e+03
3.2499999999999747e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2006828418243881e+03
3.2599999999999745e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2006378906591585e+03
3.2699999999999743e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2005930074450489e+03
3.2799999999999740e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2005481922662525e+03
3.2899999999999738e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2005034452067430e+03
3.2999999999999736e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2004587663502766e+03
3.3099999999999734e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2004141557803941e+03
3.3199999999999732e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2003696135804153e+03
3.3299999999999730e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2003251398334455e+03
3.3399999999999728e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2002807346223708e+03
3.3499999999999726e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2002363980298596e+03
3.3599999999999723e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2001921301383613e+03
3.3699999999999721e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2001479310301097e+03
3.3799999999999719e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2001038007871189e+03
3.3899999999999717e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2000597394911833e+03
3.3999999999999715e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.2000157472238820e+03
3.4099999999999713e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1999718240665725e+03
3.4199999999999711e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1999279701003975e+03
3.4299999999999708e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1998841854062771e+03
3.4399999999999706e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1998404700649153e+03
3.4499999999999704e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1997968241567960e+03
3.4599999999999702e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1997532477621853e+03
3.4699999999999700e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1997097409611292e+03
3.4799999999999698e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1996663038334555e+03
3.4899999999999696e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1996229364587721e+03
3.4999999999999694e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1995796389164684e+03
3.5099999999999691e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1995364112857137e+03
3.5199999999999689e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1994932536454585e+03
3.5299999999999687e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1994501660744331e+03
3.5399999999999685e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1994071486511484e+03
3.5499999999999683e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1993642014538968e+03
3.5599999999999681e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1993213245607485e+03
3.5699999999999679e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1992785180495566e+03
3.5799999999999677e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1992357819979529e+03
3.5899999999999674e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1991931164833486e+03
3.5999999999999672e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1991505215829352e+03
3.6099999999999670e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1991079973736851e+03
3.6199999999999668e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1990655439323486e+03
3.6299999999999666e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1990231613354567e+03
3.6399999999999664e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1989808496593205e+03
3.6499999999999662e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1989386089800300e+03
3.6599999999999659e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1988964393734541e+03
3.6699999999999657e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1988543409152417e+03
3.6799999999999655e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1988123136808204e+03
3.6899999999999653e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1987703577453981e+03
3.6999999999999651e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1987284731839604e+03
3.7099999999999649e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1986866600712729e+03
3.7199999999999647e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1986449184818794e+03
3.7299999999999645e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1986032484901039e+03
3.7399999999999642e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1985616501700470e+03
3.7499999999999640e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1985201235955906e+03
3.7599999999999638e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1984786688403924e+03
3.7699999999999636e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1984372859778928e+03
3.7799999999999634e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1983959750813051e+03
3.7899999999999632e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1983547362236272e+03
3.7999999999999630e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1983135694776292e+03
3.8099999999999627e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1982724749158651e+03
3.8199999999999625e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1982314526106634e+03
3.8299999999999623e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1981905026341324e+03
3.8399999999999621e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1981496250581577e+03
3.8499999999999619e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1981088199544033e+03
3.8599999999999617e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1980680873943111e+03
3.8699999999999615e+00	-4.8821354850536902e-02	0.0000000000000000e+00	0.0000000000000000e+00	2.1980274274491012e+03
